Scenario,Seed,Customers,Vehicles,Capacity,SimTime,Preset,Swarm,Iterations,QPSO_BestFit,QPSO_MeanFit,QPSO_Time_h,QPSO_Dist_km,QPSO_Compute_ms,QPSO_Feas_pct,PSO_BestFit,PSO_MeanFit,PSO_Time_h,PSO_Dist_km,PSO_Compute_ms,PSO_Feas_pct,GNN_BestFit,GNN_MeanFit,GNN_Time_h,GNN_Dist_km,GNN_Compute_ms,GNN_Feas_pct,QPSO_vs_PSO_FitImp_%,QPSO_vs_PSO_TimeImp_%,PSO_Winner,QPSO_vs_GNN_FitImp_%,QPSO_vs_GNN_TimeImp_%,GNN_Winner
1343,48748,17,5,111.4,18.0,rush_hour,41,78,16.07,16.07,16.07,647.43,34.43,100.0,15.87,15.87,15.87,654.77,36.53,100.0,16.56,16.56,16.56,688.3,0.04,100.0,-1.3,-1.3,Classical PSO,2.94,2.94,QPSO
1344,64485,11,5,104.3,18.0,uniform,29,66,13.36,13.36,13.36,513.43,56.27,100.0,12.0,12.0,12.0,456.18,22.59,100.0,14.8,14.8,14.8,572.76,0.0,100.0,-11.37,-11.37,Classical PSO,9.68,9.68,QPSO
1345,29869,20,6,87.9,8.5,incident,38,63,18.99,18.99,18.99,769.91,28.73,100.0,21.36,21.36,21.36,916.32,66.53,100.0,19.44,19.44,19.44,829.7,0.01,100.0,11.1,11.1,QPSO,2.32,2.32,QPSO
1346,28041,11,4,116.0,18.0,uniform,33,80,12.08,12.08,12.08,462.27,121.92,100.0,13.2,13.2,13.2,582.12,123.9,100.0,41.31,41.31,11.89,508.74,0.0,0.0,8.48,8.48,QPSO,70.76,-1.63,QPSO
1347,89971,18,4,119.4,9.0,incident,36,61,12.18,12.18,12.18,495.96,91.06,100.0,13.06,13.06,13.06,534.43,88.14,100.0,12.76,12.76,12.76,521.68,0.01,100.0,6.7,6.7,QPSO,4.55,4.55,QPSO
1348,52252,19,5,117.3,9.0,uniform,26,77,13.25,13.25,13.25,491.82,90.83,100.0,16.17,16.17,16.17,622.28,103.5,100.0,14.28,14.28,14.28,530.38,0.04,100.0,18.08,18.08,QPSO,7.21,7.21,QPSO
1349,69167,15,5,91.7,17.5,rush_hour,34,47,11.59,11.59,11.59,440.41,95.77,100.0,11.74,11.74,11.74,459.59,80.52,100.0,12.0,12.0,12.0,452.38,0.01,100.0,1.33,1.33,QPSO,3.4,3.4,QPSO
1350,2092,17,5,93.3,17.5,rush_hour,44,75,15.09,15.09,15.09,631.79,84.33,100.0,15.46,15.46,15.46,676.95,127.64,100.0,17.64,17.64,17.64,747.59,0.01,100.0,2.4,2.4,QPSO,14.49,14.49,QPSO
1351,88073,12,4,94.3,9.0,uniform,39,42,12.69,12.69,12.69,558.37,81.15,100.0,12.71,12.71,12.71,574.09,40.33,100.0,13.95,13.95,13.95,646.07,0.01,100.0,0.16,0.16,QPSO,9.04,9.04,QPSO
1352,29485,14,5,72.7,8.0,rush_hour,36,40,23.08,23.08,23.08,545.22,102.18,100.0,23.85,23.85,23.85,618.96,84.9,100.0,25.45,25.45,25.45,607.17,0.01,100.0,3.21,3.21,QPSO,9.33,9.33,QPSO
1353,7540,14,5,87.5,17.5,incident,42,49,10.33,10.33,10.33,452.1,62.95,100.0,10.87,10.87,10.87,483.63,76.82,100.0,10.73,10.73,10.73,462.61,0.01,100.0,4.99,4.99,QPSO,3.79,3.79,QPSO
1354,12272,14,3,119.8,13.0,incident,27,58,11.78,11.78,11.78,516.93,53.47,100.0,11.95,11.95,11.95,478.14,78.13,100.0,12.75,12.75,12.75,535.72,0.01,100.0,1.41,1.41,QPSO,7.59,7.59,QPSO
1355,29686,10,3,116.6,18.0,incident,37,67,9.33,9.33,9.33,342.34,25.2,100.0,9.09,9.09,9.09,338.19,21.54,100.0,9.33,9.33,9.33,342.34,0.01,100.0,-2.58,-2.58,Classical PSO,0.0,0.0,Tie
1356,53312,11,5,116.0,9.0,uniform,43,67,10.35,10.35,10.35,418.4,100.73,100.0,11.03,11.03,11.03,413.46,89.54,100.0,10.64,10.64,10.64,400.58,0.0,100.0,6.11,6.11,QPSO,2.66,2.66,QPSO
1357,89987,15,4,104.2,9.0,uniform,38,75,14.63,14.63,14.63,604.85,92.68,100.0,16.02,16.02,16.02,614.65,62.18,100.0,15.04,15.04,15.04,611.53,0.02,100.0,8.67,8.67,QPSO,2.72,2.72,QPSO
1358,27151,14,5,74.3,17.5,uniform,37,67,13.6,13.6,16.18,561.16,23.4,0.0,15.28,15.28,15.28,518.91,73.25,100.0,16.42,16.42,16.42,570.14,0.01,100.0,10.97,-5.86,QPSO,17.18,1.52,QPSO
1359,13588,12,5,104.7,18.0,incident,36,69,11.42,11.42,11.42,428.87,24.2,0.0,11.8,11.8,11.8,437.84,22.64,100.0,11.92,11.92,11.92,404.69,0.01,0.0,3.28,3.3,QPSO,4.23,4.23,QPSO
1360,47424,16,5,91.0,13.0,uniform,42,41,14.2,14.2,19.84,652.26,18.4,100.0,16.85,16.85,16.85,599.76,14.55,100.0,16.87,16.87,16.87,607.97,0.08,100.0,15.71,-17.74,QPSO,15.81,-17.6,QPSO
1361,56170,11,4,100.8,8.5,incident,41,63,10.01,10.01,12.07,541.57,26.89,0.0,10.47,10.47,10.47,457.68,24.79,100.0,104.29,104.29,14.17,624.3,0.0,0.0,4.38,-15.37,QPSO,90.4,14.81,QPSO
1362,17682,19,7,72.7,8.5,rush_hour,25,69,30.24,30.24,30.24,827.47,55.42,100.0,31.65,31.65,31.65,797.56,27.03,100.0,31.59,31.59,31.59,852.84,0.03,100.0,4.47,4.47,QPSO,4.3,4.3,QPSO
1363,68896,17,6,74.2,18.0,uniform,35,78,15.81,15.81,15.81,703.92,57.53,100.0,15.86,15.86,15.86,689.2,54.18,100.0,17.76,17.76,17.76,771.33,0.01,100.0,0.31,0.31,QPSO,10.97,10.97,QPSO
1364,13766,14,4,104.5,8.0,incident,43,72,12.45,12.45,12.45,538.34,94.31,100.0,12.67,12.67,12.67,548.78,47.8,100.0,14.89,14.89,14.89,679.9,0.01,100.0,1.7,1.7,QPSO,16.36,16.36,QPSO
1365,97909,10,5,95.8,18.0,rush_hour,29,54,9.37,9.37,9.37,376.08,24.37,100.0,9.37,9.37,9.37,376.08,88.53,100.0,10.05,10.05,10.05,404.83,0.01,100.0,0.0,0.0,Tie,6.71,6.71,QPSO
1366,89562,20,6,85.0,18.0,uniform,40,79,16.36,16.36,16.36,679.43,32.52,100.0,18.65,18.65,18.65,768.69,28.01,100.0,16.44,16.44,16.44,693.39,0.03,100.0,12.27,12.27,QPSO,0.48,0.48,QPSO
1367,91148,13,5,73.4,17.5,uniform,41,46,13.32,13.32,13.32,526.14,24.36,100.0,12.91,12.91,12.91,523.08,20.48,100.0,14.81,14.81,14.81,611.85,0.01,100.0,-3.22,-3.22,Classical PSO,10.02,10.02,QPSO
1368,33401,13,5,93.7,13.0,uniform,28,59,13.47,13.47,13.47,481.82,28.13,100.0,16.61,16.61,16.61,595.05,18.37,100.0,38.34,38.34,17.9,664.21,0.03,0.0,18.93,18.93,QPSO,64.88,24.77,QPSO
1369,54026,17,5,111.0,17.5,incident,39,79,15.34,15.34,15.34,608.83,49.96,100.0,16.92,16.92,16.92,718.24,36.03,100.0,158.11,158.11,16.89,623.81,0.01,0.0,9.33,9.33,QPSO,90.3,9.2,QPSO
1370,17147,16,4,101.8,8.5,incident,32,50,14.43,14.43,16.7,711.64,33.21,100.0,16.92,16.92,16.92,722.65,47.76,100.0,17.01,17.01,17.01,735.82,0.01,100.0,14.71,1.31,QPSO,15.19,1.87,QPSO
1371,68045,18,5,93.8,9.0,incident,28,77,15.74,15.74,15.74,665.11,80.01,100.0,17.76,17.76,17.76,785.68,75.74,100.0,15.95,15.95,15.95,677.14,0.01,100.0,11.42,11.42,QPSO,1.33,1.33,QPSO
1372,65613,15,5,89.6,13.0,rush_hour,38,49,11.64,11.64,11.64,482.81,74.04,100.0,12.54,12.54,12.54,507.02,112.24,100.0,11.64,11.64,11.64,482.81,0.01,100.0,7.16,7.16,QPSO,0.0,0.0,Tie
1373,4666,14,5,76.0,8.0,incident,34,42,15.12,15.12,15.12,606.0,59.9,100.0,13.16,13.16,13.16,527.52,43.88,100.0,15.82,15.82,15.82,655.56,0.01,100.0,-14.97,-14.97,Classical PSO,4.39,4.39,QPSO
1374,85555,20,7,72.1,8.5,rush_hour,39,57,40.17,40.17,40.17,1039.72,48.08,100.0,39.3,39.3,39.3,1046.98,121.85,100.0,42.4,42.4,42.4,1087.71,0.01,100.0,-2.22,-2.22,Classical PSO,5.26,5.26,QPSO
1375,2195,12,4,95.0,9.0,incident,41,64,11.2,11.2,11.2,504.64,26.89,100.0,11.32,11.32,11.32,501.39,100.33,100.0,12.56,12.56,12.56,559.29,0.01,100.0,0.99,0.99,QPSO,10.82,10.82,QPSO
1376,68245,11,4,102.8,18.0,incident,43,61,9.16,9.16,9.16,397.22,37.16,100.0,9.05,9.05,9.05,357.41,38.85,100.0,9.87,9.87,9.87,402.73,0.01,100.0,-1.19,-1.19,Classical PSO,7.19,7.19,QPSO
1377,61225,12,5,109.2,9.0,rush_hour,27,70,12.95,12.95,12.95,355.06,50.8,100.0,13.8,13.8,13.8,402.63,40.62,100.0,24.12,24.12,15.8,480.13,0.01,0.0,6.14,6.14,QPSO,46.3,18.01,QPSO
1378,50351,17,5,98.8,8.5,incident,35,77,15.16,15.16,15.16,622.53,37.97,100.0,14.58,14.58,14.58,593.9,66.31,100.0,15.17,15.17,15.17,634.32,0.01,100.0,-3.99,-3.99,Classical PSO,0.03,0.03,QPSO
1379,77116,15,6,73.4,18.0,uniform,32,46,16.64,16.64,16.64,658.37,19.57,100.0,16.75,16.75,16.75,666.17,34.52,100.0,18.09,18.09,18.09,794.25,0.01,100.0,0.67,0.67,QPSO,8.02,8.02,QPSO
1380,88197,11,4,116.7,9.0,uniform,32,46,9.6,9.6,9.6,380.99,21.54,100.0,11.74,11.74,11.74,504.27,17.97,100.0,14.81,14.81,11.0,438.9,0.01,0.0,18.19,18.19,QPSO,35.13,12.67,QPSO
1381,23806,16,4,116.1,17.5,rush_hour,28,42,9.81,9.81,9.81,423.38,26.07,100.0,13.08,13.08,13.08,551.04,26.88,100.0,10.13,10.13,10.13,461.5,0.01,100.0,25.05,25.05,QPSO,3.16,3.16,QPSO
1382,99295,11,5,108.2,18.0,uniform,30,60,10.92,10.92,10.92,468.95,31.59,100.0,12.03,12.03,12.03,513.96,31.74,100.0,11.86,11.86,11.86,547.62,0.01,100.0,9.2,9.2,QPSO,7.89,7.89,QPSO
1383,15111,17,6,76.7,8.5,rush_hour,40,68,26.08,26.08,26.08,648.43,46.65,100.0,27.34,27.34,27.34,709.34,34.4,100.0,27.86,27.86,27.86,639.26,0.01,100.0,4.59,4.59,QPSO,6.39,6.39,QPSO
1384,89978,14,5,80.1,13.0,incident,31,45,13.34,13.34,13.34,542.45,30.94,100.0,15.42,15.42,15.42,607.06,15.13,100.0,15.35,15.35,15.35,594.59,0.01,100.0,13.46,13.46,QPSO,13.06,13.06,QPSO
1385,77298,10,4,80.2,8.0,rush_hour,38,76,13.38,13.38,13.38,266.62,50.13,100.0,13.38,13.38,13.38,266.62,47.74,100.0,15.59,15.59,15.59,341.09,0.01,100.0,0.0,0.0,Tie,14.18,14.18,QPSO
1386,72641,11,5,79.3,8.5,uniform,43,70,11.38,11.38,11.38,482.33,27.44,100.0,12.22,12.22,12.22,506.16,44.97,100.0,12.32,12.32,12.32,521.0,0.01,100.0,6.92,6.92,QPSO,7.67,7.67,QPSO
1387,66647,15,4,100.9,8.0,rush_hour,38,80,17.69,17.69,17.69,499.99,55.98,100.0,23.3,23.3,23.3,729.75,60.72,100.0,111.05,111.05,17.83,555.3,0.01,0.0,24.08,24.08,QPSO,84.07,0.83,QPSO
1388,50298,11,5,76.4,8.0,uniform,40,54,10.34,10.34,10.34,371.9,55.6,100.0,10.59,10.59,10.59,391.68,66.45,100.0,11.33,11.33,11.33,400.36,0.01,100.0,2.39,2.39,QPSO,8.73,8.73,QPSO
1389,7747,19,7,71.1,9.0,rush_hour,36,44,31.07,31.07,31.07,635.63,34.05,100.0,33.03,33.03,33.03,663.44,77.32,100.0,36.77,36.77,36.77,731.21,0.01,100.0,5.94,5.94,QPSO,15.52,15.52,QPSO
1390,21691,14,4,96.7,17.5,incident,41,59,11.3,11.3,11.3,419.86,83.4,100.0,10.99,10.99,10.99,464.87,87.46,100.0,15.49,15.49,15.49,618.86,0.01,100.0,-2.76,-2.76,Classical PSO,27.06,27.06,QPSO
1391,53326,19,5,97.3,17.5,rush_hour,33,41,14.91,14.91,14.91,641.35,16.12,100.0,15.82,15.82,15.82,699.28,14.37,100.0,16.25,16.25,16.25,693.3,0.01,100.0,5.72,5.72,QPSO,8.22,8.22,QPSO
1392,5230,15,5,83.0,8.0,uniform,31,75,13.27,13.27,13.27,520.11,28.03,100.0,13.14,13.14,13.14,550.43,24.43,100.0,41.71,41.71,15.02,547.17,0.01,0.0,-0.97,-0.97,Classical PSO,68.19,11.64,QPSO
1393,97190,15,5,81.8,17.5,incident,26,62,16.39,16.39,16.39,601.9,23.63,100.0,16.86,16.86,16.86,618.36,22.57,100.0,16.57,16.57,16.57,599.65,0.04,100.0,2.79,2.79,QPSO,1.11,1.11,QPSO
1394,10275,16,5,114.4,8.5,rush_hour,26,46,22.99,22.99,22.99,623.08,20.54,100.0,98.87,98.87,27.83,800.5,17.42,0.0,351.14,351.14,22.25,596.84,0.01,0.0,76.74,17.38,QPSO,93.45,-3.32,QPSO
1395,5666,17,5,102.5,13.0,rush_hour,32,41,15.61,15.61,15.61,758.63,62.81,100.0,12.7,12.7,12.7,618.37,69.93,100.0,23.76,23.76,12.88,610.41,0.01,0.0,-22.91,-22.91,Classical PSO,34.31,-21.14,QPSO
1396,8255,10,4,96.7,18.0,incident,25,75,10.8,10.8,10.8,403.48,22.44,100.0,11.41,11.41,11.41,418.43,54.78,100.0,12.5,12.5,12.5,483.34,0.01,100.0,5.35,5.35,QPSO,13.59,13.59,QPSO
1397,64199,10,5,108.3,8.5,rush_hour,38,75,13.91,13.91,13.91,321.43,39.16,100.0,17.88,17.88,17.88,405.73,58.48,100.0,86.83,86.83,15.19,360.89,0.01,0.0,22.22,22.22,QPSO,83.98,8.46,QPSO
1398,19057,11,5,75.9,9.0,uniform,35,67,9.94,9.94,9.94,455.89,80.45,100.0,9.94,9.94,9.94,455.89,103.17,100.0,78.99,78.99,13.55,606.83,0.01,0.0,0.0,0.0,Tie,87.42,26.67,QPSO
1399,8592,13,5,74.6,8.5,rush_hour,42,76,23.92,23.92,23.92,498.23,39.91,100.0,26.65,26.65,26.65,598.58,99.01,100.0,26.9,26.9,26.9,631.5,0.01,100.0,10.24,10.24,QPSO,11.08,11.08,QPSO
1400,7000,10,3,110.6,8.0,uniform,39,51,7.88,7.88,7.88,305.85,99.1,100.0,8.31,8.31,8.31,320.42,93.74,100.0,9.88,9.88,9.88,413.14,0.01,100.0,5.19,5.19,QPSO,20.31,20.31,QPSO
1401,38040,10,5,87.5,8.5,rush_hour,29,78,17.01,17.01,17.01,402.82,103.31,100.0,17.44,17.44,17.44,386.04,108.71,100.0,17.28,17.28,17.28,400.79,0.02,100.0,2.45,2.45,QPSO,1.56,1.56,QPSO
1402,53142,17,5,102.8,9.0,incident,31,71,15.04,15.04,15.04,661.82,66.08,100.0,16.63,16.63,16.63,732.18,89.97,100.0,16.07,16.07,16.07,699.36,0.01,100.0,9.56,9.56,QPSO,6.42,6.42,QPSO
1403,93439,15,5,92.2,9.0,incident,34,55,14.79,14.79,14.79,560.81,23.62,100.0,15.29,15.29,15.29,599.85,17.98,100.0,15.05,15.05,15.05,555.39,0.01,100.0,3.29,3.29,QPSO,1.76,1.76,QPSO
1404,70054,14,4,104.9,8.0,rush_hour,38,79,16.4,16.4,16.4,476.51,32.79,100.0,17.25,17.25,17.25,509.47,32.21,100.0,353.95,353.95,21.66,577.93,0.01,0.0,4.89,4.89,QPSO,95.37,24.27,QPSO
1405,64728,14,5,80.2,17.5,uniform,34,75,16.95,16.95,16.95,691.59,29.64,100.0,16.06,16.06,16.06,637.93,32.41,100.0,61.21,61.21,17.18,687.36,0.01,0.0,-5.49,-5.49,Classical PSO,72.31,1.36,QPSO
1406,28625,11,3,106.2,8.0,uniform,39,69,9.82,9.82,9.82,465.98,84.8,100.0,10.02,10.02,10.02,441.06,22.99,100.0,11.03,11.03,11.03,496.41,0.37,100.0,1.98,1.98,QPSO,10.98,10.98,QPSO
1407,15973,10,4,111.8,9.0,incident,37,59,8.9,8.9,8.9,345.62,62.1,100.0,10.32,10.32,10.32,390.65,85.71,100.0,9.74,9.74,9.74,376.97,0.02,100.0,13.7,13.7,QPSO,8.56,8.56,QPSO
1408,12074,10,4,112.7,13.0,uniform,37,64,10.64,10.64,10.64,381.59,75.75,100.0,11.21,11.21,11.21,439.23,72.42,100.0,11.13,11.13,11.13,412.99,0.01,100.0,5.12,5.12,QPSO,4.44,4.44,QPSO
1409,59198,10,4,80.3,18.0,rush_hour,42,43,10.8,10.8,10.8,390.11,40.28,100.0,11.02,11.02,11.02,395.78,49.55,100.0,11.67,11.67,11.67,410.24,0.01,100.0,1.94,1.94,QPSO,7.48,7.48,QPSO
1410,87560,14,5,97.1,8.0,incident,35,56,12.46,12.46,12.46,423.54,23.79,100.0,12.09,12.09,12.09,429.0,45.43,100.0,13.42,13.42,13.42,456.81,0.03,100.0,-3.08,-3.08,Classical PSO,7.13,7.13,QPSO
1411,99738,19,5,107.9,18.0,incident,38,67,13.35,13.35,13.35,540.52,55.07,100.0,11.29,11.29,11.29,463.97,47.92,100.0,15.54,15.54,15.54,672.88,0.04,100.0,-18.27,-18.27,Classical PSO,14.11,14.11,QPSO
1412,96581,10,5,97.7,18.0,rush_hour,42,69,10.54,10.54,10.54,420.11,75.83,100.0,10.13,10.13,10.13,398.69,63.2,100.0,154.86,154.86,12.62,527.74,0.01,0.0,-4.11,-4.11,Classical PSO,93.19,16.44,QPSO
1413,56552,19,7,78.1,13.0,incident,32,48,14.91,14.91,14.91,668.53,40.72,100.0,19.15,19.15,19.15,829.65,45.35,100.0,14.91,14.91,14.91,668.53,0.01,100.0,22.15,22.15,QPSO,0.0,0.0,Tie
1414,2990,14,5,74.3,17.5,rush_hour,35,76,14.41,14.41,14.41,639.16,79.34,100.0,12.81,12.81,12.81,556.14,52.68,100.0,15.15,15.15,15.15,650.92,0.01,100.0,-12.42,-12.42,Classical PSO,4.92,4.92,QPSO
1415,52721,10,5,88.1,9.0,incident,44,40,11.35,11.35,11.35,416.56,41.73,100.0,11.35,11.35,11.35,416.56,40.65,100.0,11.82,11.82,11.82,442.79,0.01,100.0,-0.0,-0.0,Tie,4.02,4.02,QPSO
1416,17293,14,4,111.8,13.0,rush_hour,25,68,9.7,9.7,10.9,479.97,48.12,100.0,11.53,11.53,11.53,485.51,42.68,100.0,11.11,11.11,11.11,485.96,0.01,100.0,15.9,5.47,QPSO,12.72,1.9,QPSO
1417,2162,17,5,118.3,18.0,incident,31,66,20.7,20.7,20.7,782.33,59.64,100.0,20.42,20.42,20.42,841.63,54.9,100.0,119.52,119.52,14.87,617.7,0.01,0.0,-1.33,-1.33,Classical PSO,82.68,-39.14,QPSO
1418,8678,19,6,83.8,8.0,rush_hour,30,56,38.98,38.98,38.98,1228.96,50.16,100.0,32.12,32.12,32.12,990.96,61.95,100.0,124.81,124.81,33.25,1098.98,0.01,0.0,-21.35,-21.35,Classical PSO,68.77,-17.24,QPSO
1419,37194,14,5,76.4,8.5,incident,45,43,15.47,15.47,15.47,567.16,50.05,100.0,15.79,15.79,15.79,586.69,37.24,100.0,17.73,17.73,17.73,659.32,0.01,100.0,2.07,2.07,QPSO,12.77,12.77,QPSO
1420,31496,11,5,79.2,17.5,rush_hour,26,75,9.13,9.13,9.13,383.1,49.94,100.0,10.5,10.5,10.5,480.05,48.29,100.0,12.17,12.17,12.17,524.61,0.01,100.0,12.97,12.97,QPSO,24.96,24.96,QPSO
1421,95025,13,4,117.6,9.0,uniform,36,74,11.99,11.99,11.99,464.38,68.11,100.0,11.15,11.15,11.15,442.42,58.01,100.0,12.39,12.39,12.39,464.26,0.01,100.0,-7.55,-7.55,Classical PSO,3.2,3.2,QPSO
1422,95151,10,3,87.5,17.5,rush_hour,28,72,8.56,8.56,8.56,381.13,63.76,100.0,8.95,8.95,8.95,369.79,48.91,100.0,10.44,10.44,10.44,448.09,0.01,100.0,4.36,4.36,QPSO,17.94,17.94,QPSO
1423,11151,13,5,86.3,18.0,rush_hour,27,67,12.75,12.75,12.75,504.82,46.13,100.0,12.88,12.88,12.88,536.05,52.64,100.0,12.96,12.96,12.96,511.09,0.01,100.0,1.02,1.02,QPSO,1.61,1.61,QPSO
1424,38104,12,5,86.3,9.0,rush_hour,45,63,17.51,17.51,17.51,439.05,72.05,100.0,16.65,16.65,16.65,455.25,51.03,100.0,109.8,109.8,20.48,619.16,0.01,0.0,-5.18,-5.18,Classical PSO,84.05,14.48,QPSO
1425,62693,14,5,78.0,9.0,uniform,43,41,12.83,12.83,12.83,548.19,46.83,100.0,13.19,13.19,13.19,572.13,49.39,100.0,14.83,14.83,14.83,651.53,0.01,100.0,2.79,2.79,QPSO,13.53,13.53,QPSO
1426,14924,19,5,110.4,8.5,rush_hour,43,42,33.07,33.07,33.07,704.24,56.28,100.0,28.42,28.42,28.42,620.12,41.09,100.0,52.23,52.23,30.07,676.95,0.06,0.0,-16.38,-16.38,Classical PSO,36.68,-9.96,QPSO
1427,87122,12,5,108.1,8.0,uniform,32,76,9.74,9.74,9.74,386.88,64.4,100.0,12.91,12.91,12.91,528.74,80.53,100.0,103.09,103.09,11.96,476.24,0.01,0.0,24.52,24.52,QPSO,90.55,18.58,QPSO
1428,66994,19,5,96.9,17.5,uniform,44,70,17.14,17.14,17.14,776.96,65.15,100.0,18.08,18.08,18.08,830.09,75.34,100.0,40.85,40.85,18.17,814.06,0.09,0.0,5.18,5.18,QPSO,58.03,5.64,QPSO
1429,87402,18,6,85.8,17.5,rush_hour,32,61,17.74,17.74,18.83,845.96,21.33,100.0,16.59,16.59,16.59,670.93,47.57,100.0,19.4,19.4,19.4,870.29,0.01,100.0,-6.91,-13.49,Classical PSO,8.6,2.97,QPSO
1430,32860,15,5,92.8,18.0,uniform,39,66,14.97,14.97,14.97,680.42,54.02,100.0,13.34,13.34,13.34,592.32,70.88,100.0,97.08,97.08,17.43,769.12,0.01,0.0,-12.19,-12.19,Classical PSO,84.58,14.1,QPSO
1431,48432,11,3,98.0,9.0,incident,40,78,9.04,9.04,9.04,395.3,29.91,100.0,10.59,10.59,10.59,482.74,53.45,100.0,12.74,12.74,12.74,513.67,0.01,100.0,14.68,14.68,QPSO,29.05,29.05,QPSO
1432,31192,17,6,81.5,17.5,uniform,38,77,16.97,16.97,16.97,680.85,46.86,100.0,18.7,18.7,18.7,754.98,114.78,100.0,18.07,18.07,18.07,704.3,0.01,100.0,9.22,9.22,QPSO,6.07,6.07,QPSO
1433,88281,12,4,109.8,9.0,uniform,27,66,14.4,14.4,14.4,511.86,43.09,100.0,13.88,13.88,13.88,564.03,22.64,100.0,58.41,58.41,14.2,585.8,0.01,0.0,-3.75,-3.75,Classical PSO,75.35,-1.38,QPSO
1434,56184,18,5,98.8,8.5,rush_hour,25,50,28.04,28.04,28.04,764.6,23.27,100.0,26.01,26.01,26.01,671.72,22.9,100.0,29.04,29.04,29.04,721.38,0.01,100.0,-7.79,-7.79,Classical PSO,3.42,3.42,QPSO
1435,16832,16,5,108.3,18.0,uniform,29,42,14.3,14.3,14.3,525.11,17.73,100.0,12.9,12.9,12.9,489.11,18.0,100.0,14.3,14.3,14.3,525.11,0.01,100.0,-10.8,-10.8,Classical PSO,0.0,0.0,Tie
1436,57547,10,3,119.5,17.5,incident,37,67,11.26,11.26,11.26,456.16,28.0,100.0,11.13,11.13,11.13,409.14,61.3,100.0,103.73,103.73,13.46,474.83,0.01,0.0,-1.14,-1.14,Classical PSO,89.15,16.39,QPSO
1437,47447,12,3,104.8,18.0,rush_hour,28,61,11.46,11.46,11.46,504.95,118.52,100.0,10.15,10.15,10.15,429.32,44.22,100.0,12.68,12.68,12.68,545.53,0.01,100.0,-12.95,-12.95,Classical PSO,9.64,9.64,QPSO
1438,45124,19,4,119.7,8.0,incident,36,68,17.6,17.6,18.01,777.14,97.43,100.0,17.67,17.67,17.67,703.08,84.56,100.0,66.09,66.09,18.11,706.31,0.01,0.0,0.39,-1.92,QPSO,73.37,0.57,QPSO
1439,54592,20,5,107.0,9.0,rush_hour,29,51,24.16,24.16,24.16,756.25,130.73,100.0,24.99,24.99,24.99,741.01,75.57,100.0,488.39,488.39,21.7,701.52,0.01,0.0,3.34,3.34,QPSO,95.05,-11.33,QPSO
1440,95857,19,7,77.6,17.5,incident,36,69,17.94,17.94,17.94,792.84,59.57,100.0,19.54,19.54,19.54,853.21,68.51,100.0,21.31,21.31,21.31,881.71,0.01,100.0,8.16,8.16,QPSO,15.79,15.79,QPSO
1441,50725,15,5,78.8,8.0,uniform,34,71,18.03,18.03,18.03,706.36,30.43,100.0,18.59,18.59,18.59,687.98,30.25,100.0,21.84,21.84,21.84,862.92,0.02,100.0,3.02,3.02,QPSO,17.47,17.47,QPSO
1442,45710,10,4,84.3,9.0,uniform,29,42,11.85,11.85,11.85,496.16,14.87,100.0,11.23,11.23,11.23,462.94,16.27,100.0,13.67,13.67,13.67,487.57,0.04,100.0,-5.46,-5.46,Classical PSO,13.33,13.33,QPSO
1443,97288,13,5,96.0,8.0,rush_hour,34,50,16.81,16.81,16.81,531.26,21.7,100.0,17.78,17.78,17.78,529.1,17.92,100.0,77.35,77.35,16.59,510.47,0.01,0.0,5.44,5.44,QPSO,78.27,-1.32,QPSO
1444,16538,14,4,94.3,8.5,rush_hour,33,78,24.66,24.66,24.66,664.53,31.07,100.0,24.49,24.49,24.49,665.77,30.31,100.0,317.55,317.55,23.01,601.22,0.01,0.0,-0.7,-0.7,Classical PSO,92.23,-7.18,QPSO
1445,99758,11,3,103.3,8.0,uniform,42,72,10.39,10.39,10.39,463.45,27.86,100.0,11.0,11.0,11.0,495.71,32.92,100.0,24.23,24.23,13.36,545.63,0.01,0.0,5.51,5.51,QPSO,57.12,22.22,QPSO
1446,99941,12,4,99.9,17.5,incident,31,40,10.28,10.28,10.28,421.96,26.78,100.0,10.28,10.28,10.28,421.96,16.29,100.0,11.8,11.8,11.8,484.23,0.01,100.0,-0.0,-0.0,Tie,12.85,12.85,QPSO
1447,65011,10,5,80.2,18.0,rush_hour,41,48,9.58,9.58,9.58,383.19,28.42,100.0,9.1,9.1,9.1,394.71,26.61,100.0,12.16,12.16,12.16,532.55,0.01,100.0,-5.32,-5.32,Classical PSO,21.19,21.19,QPSO
1448,60486,14,4,105.8,13.0,rush_hour,40,56,12.06,12.06,12.06,489.11,41.27,100.0,13.66,13.66,13.66,532.13,38.29,100.0,12.71,12.71,12.71,512.8,0.01,100.0,11.7,11.7,QPSO,5.06,5.06,QPSO
1449,12385,12,3,106.6,9.0,uniform,32,44,12.08,12.08,12.08,532.52,28.56,100.0,12.0,12.0,12.0,499.89,31.28,100.0,34.51,34.51,14.76,616.82,0.01,0.0,-0.65,-0.65,Classical PSO,65.01,18.21,QPSO
1450,43875,12,4,83.8,18.0,incident,35,42,9.91,9.91,9.91,385.16,34.87,100.0,10.41,10.41,10.41,405.89,26.89,100.0,12.34,12.34,12.34,487.27,0.01,100.0,4.79,4.79,QPSO,19.69,19.69,QPSO
